'Elapsed time','ECG'
'0:24.838',0.084
'0:24.838',0.084
'0:24.839',0.083
'0:24.839',0.083
'0:24.840',0.083
'0:24.840',0.083
'0:24.841',0.090
'0:24.841',0.090
'0:24.842',0.090
'0:24.842',0.090
'0:24.843',0.094
'0:24.843',0.094
'0:24.844',0.094
'0:24.844',0.094
'0:24.845',0.090
'0:24.845',0.090
'0:24.846',0.090
'0:24.846',0.090
'0:24.847',0.107
'0:24.847',0.107
'0:24.848',0.107
'0:24.848',0.107
'0:24.849',0.100
'0:24.849',0.100
'0:24.850',0.100
'0:24.850',0.100
'0:24.851',0.093
'0:24.851',0.093
'0:24.852',0.093
'0:24.852',0.093
'0:24.853',0.099
'0:24.853',0.099
'0:24.854',0.099
'0:24.854',0.099
'0:24.855',0.079
'0:24.855',0.079
'0:24.856',0.079
'0:24.856',0.079
'0:24.857',0.085
'0:24.857',0.085
'0:24.858',0.085
'0:24.858',0.085
'0:24.859',0.085
'0:24.859',0.085
'0:24.860',0.085
'0:24.860',0.085
'0:24.861',0.094
'0:24.861',0.094
'0:24.862',0.094
'0:24.862',0.094
'0:24.863',0.096
'0:24.863',0.096
'0:24.864',0.096
'0:24.864',0.096
'0:24.865',0.100
'0:24.865',0.100
'0:24.866',0.100
'0:24.866',0.100
'0:24.867',0.100
'0:24.867',0.100
'0:24.868',0.100
'0:24.868',0.100
'0:24.869',0.112
'0:24.869',0.112
'0:24.870',0.112
'0:24.870',0.112
'0:24.871',0.109
'0:24.871',0.109
'0:24.872',0.109
'0:24.872',0.109
'0:24.873',0.093
'0:24.873',0.093
'0:24.874',0.093
'0:24.874',0.093
'0:24.875',0.092
'0:24.876',0.092
'0:24.876',0.092
'0:24.877',0.092
'0:24.877',0.085
'0:24.878',0.085
'0:24.878',0.085
'0:24.879',0.085
'0:24.879',0.104
'0:24.880',0.104
'0:24.880',0.104
'0:24.881',0.104
'0:24.881',0.111
'0:24.882',0.111
'0:24.882',0.111
'0:24.883',0.111
'0:24.883',0.121
'0:24.884',0.121
'0:24.884',0.121
'0:24.885',0.121
'0:24.885',0.109
'0:24.886',0.109
'0:24.886',0.109
'0:24.887',0.109
'0:24.887',0.099
'0:24.888',0.099
'0:24.888',0.099
'0:24.889',0.099
'0:24.889',0.105
'0:24.890',0.105
'0:24.890',0.105
'0:24.891',0.105
'0:24.891',0.103
'0:24.892',0.103
'0:24.892',0.103
'0:24.893',0.103
'0:24.893',0.110
'0:24.894',0.110
'0:24.894',0.110
'0:24.895',0.110
'0:24.895',0.112
'0:24.896',0.112
'0:24.896',0.112
'0:24.897',0.112
'0:24.897',0.120
'0:24.898',0.120
'0:24.898',0.120
'0:24.899',0.120
'0:24.899',0.116
'0:24.900',0.116
'0:24.900',0.116
'0:24.901',0.116
'0:24.901',0.111
'0:24.902',0.111
'0:24.902',0.111
'0:24.903',0.111
'0:24.903',0.115
'0:24.904',0.115
'0:24.904',0.115
'0:24.905',0.115
'0:24.905',0.122
'0:24.906',0.122
'0:24.906',0.122
'0:24.907',0.122
'0:24.907',0.125
'0:24.908',0.125
'0:24.908',0.125
'0:24.909',0.125
'0:24.909',0.110
'0:24.910',0.110
'0:24.910',0.110
'0:24.911',0.110
'0:24.911',0.105
'0:24.912',0.105
'0:24.912',0.105
'0:24.913',0.105
'0:24.913',0.106
'0:24.914',0.106
'0:24.914',0.106
'0:24.915',0.106
'0:24.915',0.111
'0:24.916',0.111
'0:24.916',0.111
'0:24.917',0.111
'0:24.917',0.129
'0:24.918',0.129
'0:24.918',0.129
'0:24.919',0.129
'0:24.919',0.117
'0:24.920',0.117
'0:24.920',0.117
'0:24.921',0.117
'0:24.921',0.112
'0:24.922',0.112
'0:24.922',0.112
'0:24.923',0.112
'0:24.923',0.109
'0:24.924',0.109
'0:24.924',0.109
'0:24.925',0.109
'0:24.925',0.111
'0:24.926',0.111
'0:24.926',0.111
'0:24.927',0.111
'0:24.927',0.118
'0:24.928',0.118
'0:24.928',0.118
'0:24.929',0.118
'0:24.929',0.127
'0:24.930',0.127
'0:24.930',0.127
'0:24.931',0.127
'0:24.931',0.127
'0:24.932',0.127
'0:24.932',0.127
'0:24.933',0.127
'0:24.933',0.136
'0:24.934',0.136
'0:24.934',0.136
'0:24.935',0.136
'0:24.935',0.128
'0:24.936',0.128
'0:24.936',0.128
'0:24.937',0.128
'0:24.938',0.122
'0:24.938',0.122
'0:24.939',0.122
'0:24.939',0.122
'0:24.940',0.111
'0:24.940',0.111
'0:24.941',0.111
'0:24.941',0.111
'0:24.942',0.121
'0:24.942',0.121
'0:24.943',0.121
'0:24.943',0.121
'0:24.944',0.120
'0:24.944',0.120
'0:24.945',0.120
'0:24.945',0.120
'0:24.946',0.112
'0:24.946',0.112
'0:24.947',0.112
'0:24.947',0.112
'0:24.948',0.110
'0:24.948',0.110
'0:24.949',0.110
'0:24.949',0.110
'0:24.950',0.117
'0:24.950',0.117
'0:24.951',0.117
'0:24.951',0.117
'0:24.952',0.115
'0:24.952',0.115
'0:24.953',0.115
'0:24.953',0.115
'0:24.954',0.117
'0:24.954',0.117
'0:24.955',0.117
'0:24.955',0.117
'0:24.956',0.116
'0:24.956',0.116
'0:24.957',0.116
'0:24.957',0.116
'0:24.958',0.120
'0:24.958',0.120
'0:24.959',0.120
'0:24.959',0.120
'0:24.960',0.115
'0:24.960',0.115
'0:24.961',0.115
'0:24.961',0.115
'0:24.962',0.111
'0:24.962',0.111
'0:24.963',0.111
'0:24.963',0.111
'0:24.964',0.107
'0:24.964',0.107
'0:24.965',0.107
'0:24.965',0.107
'0:24.966',0.109
'0:24.966',0.109
'0:24.967',0.109
'0:24.967',0.109
'0:24.968',0.109
'0:24.968',0.109
'0:24.969',0.109
'0:24.969',0.109
'0:24.970',0.096
'0:24.970',0.096
'0:24.971',0.096
'0:24.971',0.096
'0:24.972',0.092
'0:24.972',0.092
'0:24.973',0.092
'0:24.973',0.092
'0:24.974',0.088
'0:24.974',0.088
'0:24.975',0.088
'0:24.975',0.088
'0:24.976',0.076
'0:24.976',0.076
'0:24.977',0.076
'0:24.977',0.076
'0:24.978',0.082
'0:24.978',0.082
'0:24.979',0.082
'0:24.979',0.082
'0:24.980',0.082
'0:24.980',0.082
'0:24.981',0.082
'0:24.981',0.082
'0:24.982',0.070
'0:24.982',0.070
'0:24.983',0.070
'0:24.983',0.070
'0:24.984',0.055
'0:24.984',0.055
'0:24.985',0.055
'0:24.985',0.055
'0:24.986',0.049
'0:24.986',0.049
'0:24.987',0.049
'0:24.987',0.049
'0:24.988',0.048
'0:24.988',0.048
'0:24.989',0.048
'0:24.989',0.048
'0:24.990',0.050
'0:24.990',0.050
'0:24.991',0.050
'0:24.991',0.050
'0:24.992',0.042
'0:24.992',0.042
'0:24.993',0.042
'0:24.993',0.042
'0:24.994',0.029
'0:24.994',0.029
'0:24.995',0.029
'0:24.995',0.029
'0:24.996',0.013
'0:24.996',0.013
'0:24.997',0.013
'0:24.997',0.013
'0:24.998',0.022
'0:24.998',0.022
'0:24.999',0.022
'0:24.999',0.022
'0:25.000',0.024
'0:25.001',0.024
'0:25.001',0.024
'0:25.002',0.024
'0:25.002',0.018
'0:25.003',0.018
'0:25.003',0.018
'0:25.004',0.018
'0:25.004',0.017
'0:25.005',0.017
'0:25.005',0.017
'0:25.006',0.017
'0:25.006',0.018
'0:25.007',0.018
'0:25.007',0.018
'0:25.008',0.018
'0:25.008',0.023
'0:25.009',0.023
'0:25.009',0.023
'0:25.010',0.023
'0:25.010',0.013
'0:25.011',0.013
'0:25.011',0.013
'0:25.012',0.013
'0:25.012',0.022
'0:25.013',0.022
'0:25.013',0.022
'0:25.014',0.022
'0:25.014',0.023
'0:25.015',0.023
'0:25.015',0.023
'0:25.016',0.023
'0:25.016',0.029
'0:25.017',0.029
'0:25.017',0.029
'0:25.018',0.029
'0:25.018',0.023
'0:25.019',0.023
'0:25.019',0.023
'0:25.020',0.023
'0:25.020',0.028
'0:25.021',0.028
'0:25.021',0.028
'0:25.022',0.028
'0:25.022',0.042
'0:25.023',0.042
'0:25.023',0.042
'0:25.024',0.042
'0:25.024',0.039
'0:25.025',0.039
'0:25.025',0.039
'0:25.026',0.039
'0:25.026',0.042
'0:25.027',0.042
'0:25.027',0.042
'0:25.028',0.042
'0:25.028',0.052
'0:25.029',0.052
'0:25.029',0.052
'0:25.030',0.052
'0:25.030',0.051
'0:25.031',0.051
'0:25.031',0.051
'0:25.032',0.051
'0:25.032',0.061
'0:25.033',0.061
'0:25.033',0.061
'0:25.034',0.061
'0:25.034',0.060
'0:25.035',0.060
'0:25.035',0.060
'0:25.036',0.060
'0:25.036',0.060
'0:25.037',0.060
'0:25.037',0.060
'0:25.038',0.060
'0:25.038',0.054
'0:25.039',0.054
'0:25.039',0.054
'0:25.040',0.054
'0:25.040',0.062
'0:25.041',0.062
'0:25.041',0.062
'0:25.042',0.062
'0:25.042',0.057
'0:25.043',0.057
'0:25.043',0.057
'0:25.044',0.057
'0:25.044',0.054
'0:25.045',0.054
'0:25.045',0.054
'0:25.046',0.054
'0:25.046',0.071
'0:25.047',0.071
'0:25.047',0.071
'0:25.048',0.071
'0:25.048',0.071
'0:25.049',0.071
'0:25.049',0.071
'0:25.050',0.071
'0:25.050',0.083
'0:25.051',0.083
'0:25.051',0.083
'0:25.052',0.083
'0:25.052',0.062
'0:25.053',0.062
'0:25.053',0.062
'0:25.054',0.062
'0:25.054',0.045
'0:25.055',0.045
'0:25.055',0.045
'0:25.056',0.045
'0:25.056',0.061
'0:25.057',0.061
'0:25.057',0.061
'0:25.058',0.061
'0:25.058',0.072
'0:25.059',0.072
'0:25.059',0.072
'0:25.060',0.072
'0:25.060',0.072
'0:25.061',0.072
'0:25.061',0.072
'0:25.062',0.072
'0:25.063',0.074
'0:25.063',0.074
'0:25.064',0.074
'0:25.064',0.074
'0:25.065',0.068
'0:25.065',0.068
'0:25.066',0.068
'0:25.066',0.068
'0:25.067',0.074
'0:25.067',0.074
'0:25.068',0.074
'0:25.068',0.074
'0:25.069',0.067
'0:25.069',0.067
'0:25.070',0.067
'0:25.070',0.067
'0:25.071',0.066
'0:25.071',0.066
'0:25.072',0.066
'0:25.072',0.066
'0:25.073',0.067
'0:25.073',0.067
'0:25.074',0.067
'0:25.074',0.067
'0:25.075',0.077
'0:25.075',0.077
'0:25.076',0.077
'0:25.076',0.077
'0:25.077',0.083
'0:25.077',0.083
'0:25.078',0.083
'0:25.078',0.083
'0:25.079',0.082
'0:25.079',0.082
'0:25.080',0.082
'0:25.080',0.082
'0:25.081',0.077
'0:25.081',0.077
'0:25.082',0.077
'0:25.082',0.077
'0:25.083',0.071
'0:25.083',0.071
'0:25.084',0.071
'0:25.084',0.071
'0:25.085',0.076
'0:25.085',0.076
'0:25.086',0.076
'0:25.086',0.076
'0:25.087',0.074
'0:25.087',0.074
'0:25.088',0.074
'0:25.088',0.074
'0:25.089',0.060
'0:25.089',0.060
'0:25.090',0.060
'0:25.090',0.060
'0:25.091',0.061
'0:25.091',0.061
'0:25.092',0.061
'0:25.092',0.061
'0:25.093',0.055
'0:25.093',0.055
'0:25.094',0.055
'0:25.094',0.055
'0:25.095',0.061
'0:25.095',0.061
'0:25.096',0.061
'0:25.096',0.061
'0:25.097',0.067
'0:25.097',0.067
'0:25.098',0.067
'0:25.098',0.067
'0:25.099',0.077
'0:25.099',0.077
'0:25.100',0.077
'0:25.100',0.077
'0:25.101',0.083
'0:25.101',0.083
'0:25.102',0.083
'0:25.102',0.083
'0:25.103',0.083
'0:25.103',0.083
'0:25.104',0.083
'0:25.104',0.083
'0:25.105',0.078
'0:25.105',0.078
'0:25.106',0.078
'0:25.106',0.078
'0:25.107',0.070
'0:25.107',0.070
'0:25.108',0.070
'0:25.108',0.070
'0:25.109',0.067
'0:25.109',0.067
'0:25.110',0.067
'0:25.110',0.067
'0:25.111',0.077
'0:25.111',0.077
'0:25.112',0.077
'0:25.112',0.077
'0:25.113',0.072
'0:25.113',0.072
'0:25.114',0.072
'0:25.114',0.072
'0:25.115',0.079
'0:25.115',0.079
'0:25.116',0.079
'0:25.116',0.079
'0:25.117',0.081
'0:25.117',0.081
'0:25.118',0.081
'0:25.118',0.081
'0:25.119',0.078
'0:25.119',0.078
'0:25.120',0.078
'0:25.120',0.078
'0:25.121',0.084
'0:25.121',0.084
'0:25.122',0.084
'0:25.122',0.084
'0:25.123',0.077
'0:25.123',0.077
'0:25.124',0.077
'0:25.124',0.077
'0:25.125',0.068
'0:25.126',0.068
'0:25.126',0.068
'0:25.127',0.068
'0:25.127',0.074
'0:25.128',0.074
'0:25.128',0.074
'0:25.129',0.074
'0:25.129',0.072
'0:25.130',0.072
'0:25.130',0.072
'0:25.131',0.072
'0:25.131',0.072
'0:25.132',0.072
'0:25.132',0.072
'0:25.133',0.072
'0:25.133',0.078
'0:25.134',0.078
'0:25.134',0.078
'0:25.135',0.078
'0:25.135',0.070
'0:25.136',0.070
'0:25.136',0.070
'0:25.137',0.070
'0:25.137',0.076
'0:25.138',0.076
'0:25.138',0.076
'0:25.139',0.076
'0:25.139',0.076
'0:25.140',0.076
'0:25.140',0.076
'0:25.141',0.076
'0:25.141',0.074
'0:25.142',0.074
'0:25.142',0.074
'0:25.143',0.074
'0:25.143',0.081
'0:25.144',0.081
'0:25.144',0.081
'0:25.145',0.081
'0:25.145',0.077
'0:25.146',0.077
'0:25.146',0.077
'0:25.147',0.077
'0:25.147',0.077
'0:25.148',0.077
'0:25.148',0.077
'0:25.149',0.077
'0:25.149',0.077
'0:25.150',0.077
'0:25.150',0.077
'0:25.151',0.077
'0:25.151',0.082
'0:25.152',0.082
'0:25.152',0.082
'0:25.153',0.082
'0:25.153',0.077
'0:25.154',0.077
'0:25.154',0.077
'0:25.155',0.077
'0:25.155',0.074
'0:25.156',0.074
'0:25.156',0.074
'0:25.157',0.074
'0:25.157',0.076
'0:25.158',0.076
'0:25.158',0.076
'0:25.159',0.076
'0:25.159',0.078
'0:25.160',0.078
'0:25.160',0.078
'0:25.161',0.078
'0:25.161',0.077
'0:25.162',0.077
'0:25.162',0.077
'0:25.163',0.077
'0:25.163',0.081
'0:25.164',0.081
'0:25.164',0.081
'0:25.165',0.081
'0:25.165',0.071
'0:25.166',0.071
'0:25.166',0.071
'0:25.167',0.071
'0:25.167',0.078
'0:25.168',0.078
'0:25.168',0.078
'0:25.169',0.078
'0:25.169',0.081
'0:25.170',0.081
'0:25.170',0.081
'0:25.171',0.081
'0:25.171',0.076
'0:25.172',0.076
'0:25.172',0.076
'0:25.173',0.076
'0:25.173',0.076
'0:25.174',0.076
'0:25.174',0.076
'0:25.175',0.076
'0:25.175',0.073
'0:25.176',0.073
'0:25.176',0.073
'0:25.177',0.073
'0:25.177',0.067
'0:25.178',0.067
'0:25.178',0.067
'0:25.179',0.067
'0:25.179',0.067
'0:25.180',0.067
'0:25.180',0.067
'0:25.181',0.067
'0:25.181',0.087
'0:25.182',0.087
'0:25.182',0.087
'0:25.183',0.087
'0:25.183',0.090
'0:25.184',0.090
'0:25.184',0.090
'0:25.185',0.090
'0:25.185',0.084
'0:25.186',0.084
'0:25.186',0.084
'0:25.187',0.084
'0:25.188',0.077
'0:25.188',0.077
'0:25.189',0.077
'0:25.189',0.077
'0:25.190',0.078
'0:25.190',0.078
'0:25.191',0.078
'0:25.191',0.078
'0:25.192',0.068
'0:25.192',0.068
'0:25.193',0.068
'0:25.193',0.068
'0:25.194',0.065
'0:25.194',0.065
'0:25.195',0.065
'0:25.195',0.065
'0:25.196',0.065
'0:25.196',0.065
'0:25.197',0.065
'0:25.197',0.065
'0:25.198',0.066
'0:25.198',0.066
'0:25.199',0.066
'0:25.199',0.066
'0:25.200',0.073
'0:25.200',0.073
'0:25.201',0.073
'0:25.201',0.073
'0:25.202',0.066
'0:25.202',0.066
'0:25.203',0.066
'0:25.203',0.066
'0:25.204',0.070
'0:25.204',0.070
'0:25.205',0.070
'0:25.205',0.070
'0:25.206',0.068
'0:25.206',0.068
'0:25.207',0.068
'0:25.207',0.068
'0:25.208',0.057
'0:25.208',0.057
'0:25.209',0.057
'0:25.209',0.057
'0:25.210',0.059
'0:25.210',0.059
'0:25.211',0.059
'0:25.211',0.059
'0:25.212',0.067
'0:25.212',0.067
'0:25.213',0.067
'0:25.213',0.067
'0:25.214',0.072
'0:25.214',0.072
'0:25.215',0.072
'0:25.215',0.072
'0:25.216',0.073
'0:25.216',0.073
'0:25.217',0.073
'0:25.217',0.073
'0:25.218',0.070
'0:25.218',0.070
'0:25.219',0.070
'0:25.219',0.070
'0:25.220',0.078
'0:25.220',0.078
'0:25.221',0.078
'0:25.221',0.078
'0:25.222',0.066
'0:25.222',0.066
'0:25.223',0.066
'0:25.223',0.066
'0:25.224',0.070
'0:25.224',0.070
'0:25.225',0.070
'0:25.225',0.070
'0:25.226',0.067
'0:25.226',0.067
'0:25.227',0.067
'0:25.227',0.067
'0:25.228',0.066
'0:25.228',0.066
'0:25.229',0.066
'0:25.229',0.066
'0:25.230',0.068
'0:25.230',0.068
'0:25.231',0.068
'0:25.231',0.068
'0:25.232',0.071
'0:25.232',0.071
'0:25.233',0.071
'0:25.233',0.071
'0:25.234',0.074
'0:25.234',0.074
'0:25.235',0.074
'0:25.235',0.074
'0:25.236',0.072
'0:25.236',0.072
'0:25.237',0.072
'0:25.237',0.072
'0:25.238',0.072
'0:25.238',0.072
'0:25.239',0.072
'0:25.239',0.072
'0:25.240',0.076
'0:25.240',0.076
'0:25.241',0.076
'0:25.241',0.076
'0:25.242',0.068
'0:25.242',0.068
'0:25.243',0.068
'0:25.243',0.068
'0:25.244',0.056
'0:25.244',0.056
'0:25.245',0.056
'0:25.245',0.056
'0:25.246',0.059
'0:25.246',0.059
'0:25.247',0.059
'0:25.247',0.059
'0:25.248',0.055
'0:25.248',0.055
'0:25.249',0.055
'0:25.249',0.055
'0:25.250',0.062
'0:25.251',0.062
'0:25.251',0.062
'0:25.252',0.062
'0:25.252',0.062
'0:25.253',0.062
'0:25.253',0.062
'0:25.254',0.062
'0:25.254',0.065
'0:25.255',0.065
'0:25.255',0.065
'0:25.256',0.065
'0:25.256',0.063
'0:25.257',0.063
'0:25.257',0.063
'0:25.258',0.063
'0:25.258',0.060
'0:25.259',0.060
'0:25.259',0.060
'0:25.260',0.060
'0:25.260',0.065
'0:25.261',0.065
'0:25.261',0.065
'0:25.262',0.065
'0:25.262',0.061
'0:25.263',0.061
'0:25.263',0.061
'0:25.264',0.061
'0:25.264',0.066
'0:25.265',0.066
'0:25.265',0.066
'0:25.266',0.066
'0:25.266',0.067
'0:25.267',0.067
'0:25.267',0.067
'0:25.268',0.067
'0:25.268',0.065
'0:25.269',0.065
'0:25.269',0.065
'0:25.270',0.065
'0:25.270',0.062
'0:25.271',0.062
'0:25.271',0.062
'0:25.272',0.062
'0:25.272',0.062
'0:25.273',0.062
'0:25.273',0.062
'0:25.274',0.062
'0:25.274',0.066
'0:25.275',0.066
'0:25.275',0.066
'0:25.276',0.066
'0:25.276',0.065
'0:25.277',0.065
'0:25.277',0.065
'0:25.278',0.065
'0:25.278',0.060
'0:25.279',0.060
'0:25.279',0.060
'0:25.280',0.060
'0:25.280',0.066
'0:25.281',0.066
'0:25.281',0.066
'0:25.282',0.066
'0:25.282',0.084
'0:25.283',0.084
'0:25.283',0.084
'0:25.284',0.084
'0:25.284',0.083
'0:25.285',0.083
'0:25.285',0.083
'0:25.286',0.083
'0:25.286',0.077
'0:25.287',0.077
'0:25.287',0.077
'0:25.288',0.077
'0:25.288',0.063
'0:25.289',0.063
'0:25.289',0.063
'0:25.290',0.063
'0:25.290',0.065
'0:25.291',0.065
'0:25.291',0.065
'0:25.292',0.065
'0:25.292',0.059
'0:25.293',0.059
'0:25.293',0.059
'0:25.294',0.059
'0:25.294',0.065
'0:25.295',0.065
'0:25.295',0.065
'0:25.296',0.065
'0:25.296',0.059
'0:25.297',0.059
'0:25.297',0.059
'0:25.298',0.059
'0:25.298',0.068
'0:25.299',0.068
'0:25.299',0.068
'0:25.300',0.068
'0:25.300',0.070
'0:25.301',0.070
'0:25.301',0.070
'0:25.302',0.070
'0:25.302',0.052
'0:25.303',0.052
'0:25.303',0.052
'0:25.304',0.052
'0:25.304',0.054
'0:25.305',0.054
'0:25.305',0.054
'0:25.306',0.054
'0:25.306',0.057
'0:25.307',0.057
'0:25.307',0.057
'0:25.308',0.057
'0:25.308',0.068
'0:25.309',0.068
'0:25.309',0.068
'0:25.310',0.068
'0:25.310',0.070
'0:25.311',0.070
'0:25.311',0.070
'0:25.312',0.070
'0:25.313',0.065
'0:25.313',0.065
'0:25.314',0.065
'0:25.314',0.065
'0:25.315',0.070
'0:25.315',0.070
'0:25.316',0.070
'0:25.316',0.070
'0:25.317',0.077
'0:25.317',0.077
'0:25.318',0.077
'0:25.318',0.077
'0:25.319',0.066
'0:25.319',0.066
'0:25.320',0.066
'0:25.320',0.066
'0:25.321',0.070
'0:25.321',0.070
'0:25.322',0.070
'0:25.322',0.070
'0:25.323',0.076
'0:25.323',0.076
'0:25.324',0.076
'0:25.324',0.076
'0:25.325',0.071
'0:25.325',0.071
'0:25.326',0.071
'0:25.326',0.071
'0:25.327',0.066
'0:25.327',0.066
'0:25.328',0.066
'0:25.328',0.066
'0:25.329',0.070
'0:25.329',0.070
'0:25.330',0.070
'0:25.330',0.070
'0:25.331',0.072
'0:25.331',0.072
'0:25.332',0.072
'0:25.332',0.072
'0:25.333',0.076
'0:25.333',0.076
'0:25.334',0.076
'0:25.334',0.076
'0:25.335',0.065
'0:25.335',0.065
'0:25.336',0.065
'0:25.336',0.065
'0:25.337',0.063
'0:25.337',0.063
'0:25.338',0.063
'0:25.338',0.063
'0:25.339',0.074
'0:25.339',0.074
'0:25.340',0.074
'0:25.340',0.074
'0:25.341',0.066
'0:25.341',0.066
'0:25.342',0.066
'0:25.342',0.066
'0:25.343',0.066
'0:25.343',0.066
'0:25.344',0.066
'0:25.344',0.066
'0:25.345',0.071
'0:25.345',0.071
'0:25.346',0.071
'0:25.346',0.071
'0:25.347',0.072
'0:25.347',0.072
'0:25.348',0.072
'0:25.348',0.072
'0:25.349',0.068
'0:25.349',0.068
'0:25.350',0.068
'0:25.350',0.068
'0:25.351',0.073
'0:25.351',0.073
'0:25.352',0.073
'0:25.352',0.073
'0:25.353',0.066
'0:25.353',0.066
'0:25.354',0.066
'0:25.354',0.066
'0:25.355',0.060
'0:25.355',0.060
'0:25.356',0.060
'0:25.356',0.060
'0:25.357',0.070
'0:25.357',0.070
'0:25.358',0.070
'0:25.358',0.070
'0:25.359',0.066
'0:25.359',0.066
'0:25.360',0.066
'0:25.360',0.066
'0:25.361',0.061
'0:25.361',0.061
'0:25.362',0.061
'0:25.362',0.061
'0:25.363',0.062
'0:25.363',0.062
'0:25.364',0.062
'0:25.364',0.062
'0:25.365',0.062
'0:25.365',0.062
'0:25.366',0.062
'0:25.366',0.062
'0:25.367',0.062
'0:25.367',0.062
'0:25.368',0.062
'0:25.368',0.062
'0:25.369',0.062
'0:25.369',0.062
'0:25.370',0.062
'0:25.370',0.062
'0:25.371',0.063
'0:25.371',0.063
'0:25.372',0.063
'0:25.372',0.063
'0:25.373',0.074
'0:25.373',0.074
'0:25.374',0.074
'0:25.374',0.074
'0:25.375',0.071
'0:25.376',0.071
'0:25.376',0.071
'0:25.377',0.071
'0:25.377',0.071
'0:25.378',0.071
'0:25.378',0.071
'0:25.379',0.071
'0:25.379',0.076
'0:25.380',0.076
'0:25.380',0.076
'0:25.381',0.076
'0:25.381',0.073
'0:25.382',0.073
'0:25.382',0.073
'0:25.383',0.073
'0:25.383',0.073
'0:25.384',0.073
'0:25.384',0.073
'0:25.385',0.073
'0:25.385',0.059
'0:25.386',0.059
'0:25.386',0.059
'0:25.387',0.059
'0:25.387',0.072
'0:25.388',0.072
'0:25.388',0.072
'0:25.389',0.072
'0:25.389',0.074
'0:25.390',0.074
'0:25.390',0.074
'0:25.391',0.074
'0:25.391',0.076
'0:25.392',0.076
'0:25.392',0.076
'0:25.393',0.076
'0:25.393',0.073
'0:25.394',0.073
'0:25.394',0.073
'0:25.395',0.073
'0:25.395',0.067
'0:25.396',0.067
'0:25.396',0.067
'0:25.397',0.067
'0:25.397',0.081
'0:25.398',0.081
'0:25.398',0.081
'0:25.399',0.081
'0:25.399',0.076
'0:25.400',0.076
'0:25.400',0.076
'0:25.401',0.076
'0:25.401',0.071
'0:25.402',0.071
'0:25.402',0.071
'0:25.403',0.071
'0:25.403',0.074
'0:25.404',0.074
'0:25.404',0.074
'0:25.405',0.074
'0:25.405',0.061
'0:25.406',0.061
'0:25.406',0.061
'0:25.407',0.061
'0:25.407',0.070
'0:25.408',0.070
'0:25.408',0.070
'0:25.409',0.070
'0:25.409',0.076
'0:25.410',0.076
'0:25.410',0.076
'0:25.411',0.076
'0:25.411',0.076
'0:25.412',0.076
'0:25.412',0.076
'0:25.413',0.076
'0:25.413',0.077
'0:25.414',0.077
'0:25.414',0.077
'0:25.415',0.077
'0:25.415',0.082
'0:25.416',0.082
'0:25.416',0.082
'0:25.417',0.082
'0:25.417',0.077
'0:25.418',0.077
'0:25.418',0.077
'0:25.419',0.077
'0:25.419',0.071
'0:25.420',0.071
'0:25.420',0.071
'0:25.421',0.071
'0:25.421',0.072
'0:25.422',0.072
'0:25.422',0.072
'0:25.423',0.072
'0:25.423',0.077
'0:25.424',0.077
'0:25.424',0.077
'0:25.425',0.077
'0:25.425',0.079
'0:25.426',0.079
'0:25.426',0.079
'0:25.427',0.079
'0:25.427',0.076
'0:25.428',0.076
'0:25.428',0.076
'0:25.429',0.076
'0:25.429',0.081
'0:25.430',0.081
'0:25.430',0.081
'0:25.431',0.081
'0:25.431',0.081
'0:25.432',0.081
'0:25.432',0.081
'0:25.433',0.081
'0:25.433',0.084
'0:25.434',0.084
'0:25.434',0.084
'0:25.435',0.084
'0:25.435',0.079
'0:25.436',0.079
'0:25.436',0.079
'0:25.437',0.079
'0:25.438',0.082
'0:25.438',0.082
'0:25.439',0.082
'0:25.439',0.082
'0:25.440',0.085
'0:25.440',0.085
'0:25.441',0.085
'0:25.441',0.085
'0:25.442',0.085
'0:25.442',0.085
'0:25.443',0.085
'0:25.443',0.085
'0:25.444',0.088
'0:25.444',0.088
'0:25.445',0.088
'0:25.445',0.088
'0:25.446',0.093
'0:25.446',0.093
'0:25.447',0.093
'0:25.447',0.093
'0:25.448',0.090
'0:25.448',0.090
'0:25.449',0.090
'0:25.449',0.090
'0:25.450',0.089
'0:25.450',0.089
'0:25.451',0.089
'0:25.451',0.089
'0:25.452',0.071
'0:25.452',0.071
'0:25.453',0.071
'0:25.453',0.071
'0:25.454',0.056
'0:25.454',0.056
'0:25.455',0.056
'0:25.455',0.056
'0:25.456',0.059
'0:25.456',0.059
'0:25.457',0.059
'0:25.457',0.059
'0:25.458',0.068
'0:25.458',0.068
'0:25.459',0.068
'0:25.459',0.068
'0:25.460',0.063
'0:25.460',0.063
'0:25.461',0.063
'0:25.461',0.063
'0:25.462',0.057
'0:25.462',0.057
'0:25.463',0.057
'0:25.463',0.057
'0:25.464',0.065
'0:25.464',0.065
'0:25.465',0.065
'0:25.465',0.065
'0:25.466',0.065
'0:25.466',0.065
'0:25.467',0.065
'0:25.467',0.065
'0:25.468',0.061
'0:25.468',0.061
'0:25.469',0.061
'0:25.469',0.061
'0:25.470',0.055
'0:25.470',0.055
'0:25.471',0.055
'0:25.471',0.055
'0:25.472',0.046
'0:25.472',0.046
'0:25.473',0.046
'0:25.473',0.046
'0:25.474',0.060
'0:25.474',0.060
'0:25.475',0.060
'0:25.475',0.060
'0:25.476',0.063
'0:25.476',0.063
'0:25.477',0.063
'0:25.477',0.063
'0:25.478',0.062
