'Elapsed time','ii'
'0:19.903',-0.014
'0:19.904',-0.021
'0:19.905',-0.024
'0:19.906',-0.029
'0:19.907',-0.033
'0:19.908',-0.035
'0:19.909',-0.035
'0:19.910',-0.033
'0:19.911',-0.024
'0:19.912',-0.027
'0:19.913',-0.017
'0:19.914',-0.008
'0:19.915',-0.015
'0:19.916',-0.007
'0:19.917',0.003
'0:19.918',0.001
'0:19.919',-0.011
'0:19.920',-0.015
'0:19.921',-0.015
'0:19.922',-0.013
'0:19.923',-0.010
'0:19.924',-0.011
'0:19.925',-0.006
'0:19.926',0.000
'0:19.927',-0.011
'0:19.928',-0.025
'0:19.929',-0.025
'0:19.930',-0.022
'0:19.931',-0.015
'0:19.932',-0.018
'0:19.933',-0.025
'0:19.934',-0.025
'0:19.935',-0.017
'0:19.936',-0.013
'0:19.937',-0.013
'0:19.938',-0.019
'0:19.939',-0.020
'0:19.940',-0.016
'0:19.941',-0.015
'0:19.942',-0.009
'0:19.943',0.002
'0:19.944',0.006
'0:19.945',-0.011
'0:19.946',-0.028
'0:19.947',-0.030
'0:19.948',-0.033
'0:19.949',-0.025
'0:19.950',-0.021
'0:19.951',-0.002
'0:19.952',0.023
'0:19.953',-0.001
'0:19.954',-0.011
'0:19.955',0.001
'0:19.956',0.004
'0:19.957',0.014
'0:19.958',0.009
'0:19.959',0.013
'0:19.960',0.028
'0:19.961',0.017
'0:19.962',0.002
'0:19.963',0.004
'0:19.964',0.017
'0:19.965',0.021
'0:19.966',0.015
'0:19.967',0.018
'0:19.968',0.022
'0:19.969',0.019
'0:19.970',0.024
'0:19.971',0.029
'0:19.972',0.030
'0:19.973',0.030
'0:19.974',0.022
'0:19.975',0.026
'0:19.976',0.035
'0:19.977',0.033
'0:19.978',0.037
'0:19.979',0.048
'0:19.980',0.051
'0:19.981',0.044
'0:19.982',0.044
'0:19.983',0.044
'0:19.984',0.048
'0:19.985',0.047
'0:19.986',0.048
'0:19.987',0.053
'0:19.988',0.054
'0:19.989',0.065
'0:19.990',0.067
'0:19.991',0.081
'0:19.992',0.070
'0:19.993',0.052
'0:19.994',0.075
'0:19.995',0.084
'0:19.996',0.080
'0:19.997',0.083
'0:19.998',0.088
'0:19.999',0.090
'0:20.000',0.091
'0:20.001',0.095
'0:20.002',0.087
'0:20.003',0.074
'0:20.004',0.090
'0:20.005',0.103
'0:20.006',0.091
'0:20.007',0.088
'0:20.008',0.085
'0:20.009',0.089
'0:20.010',0.108
'0:20.011',0.117
'0:20.012',0.113
'0:20.013',0.108
'0:20.014',0.145
'0:20.015',0.151
'0:20.016',0.107
'0:20.017',0.112
'0:20.018',0.100
'0:20.019',0.087
'0:20.020',0.106
'0:20.021',0.120
'0:20.022',0.136
'0:20.023',0.134
'0:20.024',0.130
'0:20.025',0.133
'0:20.026',0.124
'0:20.027',0.126
'0:20.028',0.126
'0:20.029',0.123
'0:20.030',0.120
'0:20.031',0.116
'0:20.032',0.122
'0:20.033',0.128
'0:20.034',0.132
'0:20.035',0.132
'0:20.036',0.132
'0:20.037',0.137
'0:20.038',0.140
'0:20.039',0.131
'0:20.040',0.129
'0:20.041',0.141
'0:20.042',0.142
'0:20.043',0.138
'0:20.044',0.125
'0:20.045',0.122
'0:20.046',0.137
'0:20.047',0.140
'0:20.048',0.138
'0:20.049',0.141
'0:20.050',0.151
'0:20.051',0.168
'0:20.052',0.183
'0:20.053',0.162
'0:20.054',0.127
'0:20.055',0.135
'0:20.056',0.164
'0:20.057',0.162
'0:20.058',0.167
'0:20.059',0.159
'0:20.060',0.144
'0:20.061',0.158
'0:20.062',0.154
'0:20.063',0.150
'0:20.064',0.151
'0:20.065',0.150
'0:20.066',0.154
'0:20.067',0.150
'0:20.068',0.146
'0:20.069',0.145
'0:20.070',0.149
'0:20.071',0.152
'0:20.072',0.153
'0:20.073',0.176
'0:20.074',0.167
'0:20.075',0.144
'0:20.076',0.146
'0:20.077',0.152
'0:20.078',0.160
'0:20.079',0.138
'0:20.080',0.134
'0:20.081',0.147
'0:20.082',0.141
'0:20.083',0.138
'0:20.084',0.149
'0:20.085',0.150
'0:20.086',0.133
'0:20.087',0.121
'0:20.088',0.123
'0:20.089',0.123
'0:20.090',0.133
'0:20.091',0.142
'0:20.092',0.135
'0:20.093',0.130
'0:20.094',0.133
'0:20.095',0.136
'0:20.096',0.139
'0:20.097',0.146
'0:20.098',0.139
'0:20.099',0.138
'0:20.100',0.130
'0:20.101',0.123
'0:20.102',0.137
'0:20.103',0.154
'0:20.104',0.170
'0:20.105',0.147
'0:20.106',0.120
'0:20.107',0.118
'0:20.108',0.125
'0:20.109',0.135
'0:20.110',0.143
'0:20.111',0.141
'0:20.112',0.134
'0:20.113',0.135
'0:20.114',0.141
'0:20.115',0.148
'0:20.116',0.145
'0:20.117',0.142
'0:20.118',0.147
'0:20.119',0.148
'0:20.120',0.155
'0:20.121',0.160
'0:20.122',0.158
'0:20.123',0.153
'0:20.124',0.160
'0:20.125',0.167
'0:20.126',0.160
'0:20.127',0.157
'0:20.128',0.141
'0:20.129',0.150
'0:20.130',0.181
'0:20.131',0.180
'0:20.132',0.162
'0:20.133',0.147
'0:20.134',0.160
'0:20.135',0.171
'0:20.136',0.166
'0:20.137',0.173
'0:20.138',0.174
'0:20.139',0.146
'0:20.140',0.135
'0:20.141',0.143
'0:20.142',0.168
'0:20.143',0.180
'0:20.144',0.153
'0:20.145',0.137
'0:20.146',0.143
'0:20.147',0.151
'0:20.148',0.154
'0:20.149',0.156
'0:20.150',0.162
'0:20.151',0.162
'0:20.152',0.166
'0:20.153',0.180
'0:20.154',0.190
'0:20.155',0.189
'0:20.156',0.186
'0:20.157',0.178
'0:20.158',0.178
'0:20.159',0.201
'0:20.160',0.184
'0:20.161',0.171
'0:20.162',0.187
'0:20.163',0.194
'0:20.164',0.206
'0:20.165',0.203
'0:20.166',0.205
'0:20.167',0.200
'0:20.168',0.198
'0:20.169',0.207
'0:20.170',0.211
'0:20.171',0.210
'0:20.172',0.195
'0:20.173',0.195
'0:20.174',0.204
'0:20.175',0.212
'0:20.176',0.203
'0:20.177',0.195
'0:20.178',0.199
'0:20.179',0.198
'0:20.180',0.194
'0:20.181',0.195
'0:20.182',0.200
'0:20.183',0.208
'0:20.184',0.220
'0:20.185',0.211
'0:20.186',0.212
'0:20.187',0.216
'0:20.188',0.220
'0:20.189',0.223
'0:20.190',0.217
'0:20.191',0.232
'0:20.192',0.247
'0:20.193',0.254
'0:20.194',0.260
'0:20.195',0.264
'0:20.196',0.272
'0:20.197',0.284
'0:20.198',0.278
'0:20.199',0.269
'0:20.200',0.280
'0:20.201',0.283
'0:20.202',0.285
'0:20.203',0.274
'0:20.204',0.272
'0:20.205',0.280
'0:20.206',0.276
'0:20.207',0.270
'0:20.208',0.281
'0:20.209',0.311
'0:20.210',0.302
'0:20.211',0.286
'0:20.212',0.289
'0:20.213',0.303
'0:20.214',0.328
'0:20.215',0.341
'0:20.216',0.335
'0:20.217',0.336
'0:20.218',0.333
'0:20.219',0.324
'0:20.220',0.328
'0:20.221',0.334
'0:20.222',0.328
'0:20.223',0.320
'0:20.224',0.327
'0:20.225',0.332
'0:20.226',0.335
'0:20.227',0.332
'0:20.228',0.330
'0:20.229',0.328
'0:20.230',0.326
'0:20.231',0.338
'0:20.232',0.334
'0:20.233',0.323
'0:20.234',0.325
'0:20.235',0.337
'0:20.236',0.344
'0:20.237',0.335
'0:20.238',0.343
'0:20.239',0.330
'0:20.240',0.302
'0:20.241',0.312
'0:20.242',0.320
'0:20.243',0.307
'0:20.244',0.296
'0:20.245',0.309
'0:20.246',0.314
'0:20.247',0.308
'0:20.248',0.321
'0:20.249',0.324
'0:20.250',0.317
'0:20.251',0.314
'0:20.252',0.319
'0:20.253',0.317
'0:20.254',0.315
'0:20.255',0.325
'0:20.256',0.311
'0:20.257',0.306
'0:20.258',0.316
'0:20.259',0.308
'0:20.260',0.303
'0:20.261',0.293
'0:20.262',0.285
'0:20.263',0.280
'0:20.264',0.266
'0:20.265',0.247
'0:20.266',0.234
'0:20.267',0.236
'0:20.268',0.242
'0:20.269',0.232
'0:20.270',0.217
'0:20.271',0.213
'0:20.272',0.213
'0:20.273',0.202
'0:20.274',0.194
'0:20.275',0.195
'0:20.276',0.211
'0:20.277',0.206
'0:20.278',0.191
'0:20.279',0.193
'0:20.280',0.183
'0:20.281',0.163
'0:20.282',0.163
'0:20.283',0.179
'0:20.284',0.162
'0:20.285',0.160
'0:20.286',0.168
'0:20.287',0.152
'0:20.288',0.151
'0:20.289',0.158
'0:20.290',0.164
'0:20.291',0.170
'0:20.292',0.172
'0:20.293',0.179
'0:20.294',0.184
'0:20.295',0.182
'0:20.296',0.170
'0:20.297',0.161
'0:20.298',0.161
'0:20.299',0.158
'0:20.300',0.154
'0:20.301',0.158
'0:20.302',0.157
'0:20.303',0.146
'0:20.304',0.153
'0:20.305',0.160
'0:20.306',0.164
'0:20.307',0.161
'0:20.308',0.164
'0:20.309',0.170
'0:20.310',0.166
'0:20.311',0.168
'0:20.312',0.171
'0:20.313',0.166
'0:20.314',0.157
'0:20.315',0.157
'0:20.316',0.170
'0:20.317',0.191
'0:20.318',0.208
'0:20.319',0.208
'0:20.320',0.155
'0:20.321',0.132
'0:20.322',0.157
'0:20.323',0.147
'0:20.324',0.150
'0:20.325',0.148
'0:20.326',0.158
'0:20.327',0.170
'0:20.328',0.156
'0:20.329',0.167
'0:20.330',0.162
'0:20.331',0.158
'0:20.332',0.157
'0:20.333',0.152
'0:20.334',0.162
'0:20.335',0.179
'0:20.336',0.188
'0:20.337',0.167
'0:20.338',0.181
'0:20.339',0.176
'0:20.340',0.130
'0:20.341',0.110
'0:20.342',0.096
'0:20.343',0.080
'0:20.344',0.064
'0:20.345',0.038
'0:20.346',0.017
'0:20.347',0.000
'0:20.348',-0.013
'0:20.349',-0.021
'0:20.350',-0.036
'0:20.351',-0.047
'0:20.352',-0.062
'0:20.353',-0.081
'0:20.354',-0.094
'0:20.355',-0.104
'0:20.356',-0.115
'0:20.357',-0.131
'0:20.358',-0.146
'0:20.359',-0.150
'0:20.360',-0.147
'0:20.361',-0.149
'0:20.362',-0.145
'0:20.363',-0.159
'0:20.364',-0.171
'0:20.365',-0.169
'0:20.366',-0.170
'0:20.367',-0.154
'0:20.368',-0.141
'0:20.369',-0.122
'0:20.370',-0.095
'0:20.371',-0.074
'0:20.372',-0.074
'0:20.373',-0.055
'0:20.374',-0.038
'0:20.375',-0.035
'0:20.376',-0.005
'0:20.377',0.022
'0:20.378',0.060
'0:20.379',0.062
'0:20.380',0.048
'0:20.381',0.060
'0:20.382',0.074
'0:20.383',0.074
'0:20.384',0.042
'0:20.385',0.015
'0:20.386',0.006
'0:20.387',-0.038
'0:20.388',-0.091
'0:20.389',-0.102
'0:20.390',-0.120
'0:20.391',-0.164
'0:20.392',-0.198
'0:20.393',-0.215
'0:20.394',-0.231
'0:20.395',-0.258
'0:20.396',-0.288
'0:20.397',-0.303
'0:20.398',-0.315
'0:20.399',-0.326
'0:20.400',-0.335
'0:20.401',-0.340
'0:20.402',-0.327
'0:20.403',-0.319
'0:20.404',-0.305
'0:20.405',-0.286
'0:20.406',-0.271
'0:20.407',-0.261
'0:20.408',-0.258
'0:20.409',-0.244
'0:20.410',-0.219
'0:20.411',-0.195
'0:20.412',-0.177
'0:20.413',-0.160
'0:20.414',-0.146
'0:20.415',-0.132
'0:20.416',-0.126
'0:20.417',-0.133
'0:20.418',-0.132
'0:20.419',-0.130
'0:20.420',-0.127
'0:20.421',-0.136
'0:20.422',-0.141
'0:20.423',-0.116
'0:20.424',-0.110
'0:20.425',-0.123
'0:20.426',-0.117
'0:20.427',-0.092
'0:20.428',-0.077
'0:20.429',-0.079
'0:20.430',-0.074
'0:20.431',-0.070
'0:20.432',-0.059
'0:20.433',-0.051
'0:20.434',-0.056
'0:20.435',-0.052
'0:20.436',-0.056
'0:20.437',-0.059
'0:20.438',-0.053
'0:20.439',-0.062
'0:20.440',-0.076
'0:20.441',-0.088
'0:20.442',-0.086
'0:20.443',-0.083
'0:20.444',-0.087
'0:20.445',-0.100
'0:20.446',-0.096
'0:20.447',-0.084
'0:20.448',-0.070
'0:20.449',-0.051
'0:20.450',-0.037
'0:20.451',-0.024
'0:20.452',-0.018
'0:20.453',-0.013
'0:20.454',0.005
'0:20.455',0.049
'0:20.456',0.064
'0:20.457',0.050
'0:20.458',0.054
'0:20.459',0.069
'0:20.460',0.082
'0:20.461',0.087
'0:20.462',0.092
'0:20.463',0.101
'0:20.464',0.110
'0:20.465',0.118
'0:20.466',0.126
'0:20.467',0.131
'0:20.468',0.140
'0:20.469',0.143
'0:20.470',0.142
'0:20.471',0.146
'0:20.472',0.147
'0:20.473',0.149
'0:20.474',0.145
'0:20.475',0.150
'0:20.476',0.159
'0:20.477',0.159
'0:20.478',0.158
'0:20.479',0.156
'0:20.480',0.158
'0:20.481',0.160
'0:20.482',0.150
'0:20.483',0.153
'0:20.484',0.157
'0:20.485',0.154
'0:20.486',0.167
'0:20.487',0.180
'0:20.488',0.188
'0:20.489',0.188
'0:20.490',0.177
'0:20.491',0.137
'0:20.492',0.115
'0:20.493',0.138
'0:20.494',0.167
'0:20.495',0.159
'0:20.496',0.160
'0:20.497',0.175
'0:20.498',0.164
'0:20.499',0.161
'0:20.500',0.152
'0:20.501',0.152
'0:20.502',0.160
'0:20.503',0.160
'0:20.504',0.166
'0:20.505',0.179
'0:20.506',0.163
'0:20.507',0.135
'0:20.508',0.132
'0:20.509',0.136
'0:20.510',0.146
'0:20.511',0.145
'0:20.512',0.139
'0:20.513',0.142
'0:20.514',0.140
'0:20.515',0.141
'0:20.516',0.144
'0:20.517',0.145
'0:20.518',0.143
'0:20.519',0.142
'0:20.520',0.144
'0:20.521',0.142
'0:20.522',0.150
'0:20.523',0.152
'0:20.524',0.142
'0:20.525',0.132
'0:20.526',0.131
'0:20.527',0.138
'0:20.528',0.138
'0:20.529',0.138
'0:20.530',0.126
'0:20.531',0.131
'0:20.532',0.136
'0:20.533',0.122
'0:20.534',0.123
'0:20.535',0.123
'0:20.536',0.125
'0:20.537',0.129
'0:20.538',0.131
'0:20.539',0.120
'0:20.540',0.104
'0:20.541',0.104
'0:20.542',0.110
'0:20.543',0.126
'0:20.544',0.121
'0:20.545',0.102
'0:20.546',0.090
'0:20.547',0.084
'0:20.548',0.088
'0:20.549',0.089
'0:20.550',0.098
'0:20.551',0.094
'0:20.552',0.087
'0:20.553',0.102
'0:20.554',0.127
'0:20.555',0.120
'0:20.556',0.092
'0:20.557',0.084
'0:20.558',0.086
'0:20.559',0.092
'0:20.560',0.086
'0:20.561',0.075
'0:20.562',0.069
'0:20.563',0.074
'0:20.564',0.073
'0:20.565',0.071
'0:20.566',0.083
'0:20.567',0.064
'0:20.568',0.045
'0:20.569',0.059
'0:20.570',0.057
'0:20.571',0.044
'0:20.572',0.058
'0:20.573',0.055
'0:20.574',0.038
'0:20.575',0.037
'0:20.576',0.032
'0:20.577',0.035
'0:20.578',0.036
'0:20.579',0.030
'0:20.580',0.027
'0:20.581',0.023
'0:20.582',0.022
'0:20.583',0.025
'0:20.584',0.020
'0:20.585',0.018
'0:20.586',0.012
'0:20.587',0.008
'0:20.588',0.030
'0:20.589',0.026
'0:20.590',0.011
'0:20.591',0.002
'0:20.592',-0.004
'0:20.593',-0.004
'0:20.594',-0.011
'0:20.595',-0.012
'0:20.596',-0.009
'0:20.597',-0.007
'0:20.598',-0.011
'0:20.599',-0.009
'0:20.600',-0.015
'0:20.601',-0.021
'0:20.602',-0.027
'0:20.603',-0.034
'0:20.604',-0.028
'0:20.605',-0.035
'0:20.606',-0.046
'0:20.607',-0.058
'0:20.608',-0.054
'0:20.609',-0.049
'0:20.610',-0.049
'0:20.611',-0.052
'0:20.612',-0.064
'0:20.613',-0.063
'0:20.614',-0.062
'0:20.615',-0.065
'0:20.616',-0.062
'0:20.617',-0.060
'0:20.618',-0.064
'0:20.619',-0.068
'0:20.620',-0.074
'0:20.621',-0.079
'0:20.622',-0.076
'0:20.623',-0.069
'0:20.624',-0.059
'0:20.625',-0.073
'0:20.626',-0.085
'0:20.627',-0.089
'0:20.628',-0.086
'0:20.629',-0.081
'0:20.630',-0.084
'0:20.631',-0.097
'0:20.632',-0.108
'0:20.633',-0.111
'0:20.634',-0.102
'0:20.635',-0.083
'0:20.636',-0.095
'0:20.637',-0.105
'0:20.638',-0.112
'0:20.639',-0.114
'0:20.640',-0.099
'0:20.641',-0.099
'0:20.642',-0.103
'0:20.643',-0.106
'0:20.644',-0.119
'0:20.645',-0.121
'0:20.646',-0.113
'0:20.647',-0.115
'0:20.648',-0.112
'0:20.649',-0.101
'0:20.650',-0.110
'0:20.651',-0.118
'0:20.652',-0.102
'0:20.653',-0.097
'0:20.654',-0.107
'0:20.655',-0.115
'0:20.656',-0.117
'0:20.657',-0.113
'0:20.658',-0.106
'0:20.659',-0.091
'0:20.660',-0.085
'0:20.661',-0.092
'0:20.662',-0.081
'0:20.663',-0.072
'0:20.664',-0.085
'0:20.665',-0.098
'0:20.666',-0.112
'0:20.667',-0.106
'0:20.668',-0.101
'0:20.669',-0.092
'0:20.670',-0.081
'0:20.671',-0.087
'0:20.672',-0.085
'0:20.673',-0.088
'0:20.674',-0.082
'0:20.675',-0.068
'0:20.676',-0.070
'0:20.677',-0.066
'0:20.678',-0.064
'0:20.679',-0.061
'0:20.680',-0.070
'0:20.681',-0.080
'0:20.682',-0.082
'0:20.683',-0.079
'0:20.684',-0.075
'0:20.685',-0.073
'0:20.686',-0.061
'0:20.687',-0.049
'0:20.688',-0.052
'0:20.689',-0.055
'0:20.690',-0.044
'0:20.691',-0.043
'0:20.692',-0.042
'0:20.693',-0.036
'0:20.694',-0.036
'0:20.695',-0.032
'0:20.696',-0.029
'0:20.697',-0.024
'0:20.698',-0.022
'0:20.699',-0.024
'0:20.700',-0.024
'0:20.701',-0.018
'0:20.702',-0.006
'0:20.703',-0.015
'0:20.704',-0.027
'0:20.705',-0.033
'0:20.706',-0.012
'0:20.707',-0.010
'0:20.708',-0.031
'0:20.709',-0.034
'0:20.710',-0.027
'0:20.711',-0.021
'0:20.712',-0.029
'0:20.713',-0.025
'0:20.714',-0.007
'0:20.715',-0.004
'0:20.716',-0.005
'0:20.717',-0.001
'0:20.718',-0.014
'0:20.719',-0.018
'0:20.720',0.004
'0:20.721',-0.008
'0:20.722',-0.024
'0:20.723',-0.014
'0:20.724',-0.009
'0:20.725',-0.016
'0:20.726',-0.010
'0:20.727',0.009
'0:20.728',0.006
'0:20.729',0.003
'0:20.730',0.005
'0:20.731',0.003
'0:20.732',0.006
'0:20.733',0.012
'0:20.734',0.015
'0:20.735',0.018
'0:20.736',0.016
'0:20.737',0.015
'0:20.738',0.015
'0:20.739',0.015
'0:20.740',0.019
'0:20.741',0.019
'0:20.742',0.015
'0:20.743',0.015
'0:20.744',0.015
'0:20.745',0.018
'0:20.746',0.020
'0:20.747',0.015
'0:20.748',0.015
'0:20.749',0.017
'0:20.750',0.018
'0:20.751',0.019
'0:20.752',0.020
'0:20.753',0.025
'0:20.754',0.029
'0:20.755',0.030
'0:20.756',0.028
'0:20.757',0.033
'0:20.758',0.035
'0:20.759',0.028
'0:20.760',0.029
'0:20.761',0.036
'0:20.762',0.038
'0:20.763',0.034
'0:20.764',0.032
'0:20.765',0.030
'0:20.766',0.019
'0:20.767',0.013
'0:20.768',0.028
'0:20.769',0.042
'0:20.770',0.049
'0:20.771',0.069
'0:20.772',0.059
'0:20.773',0.020
'0:20.774',0.023
'0:20.775',0.051
'0:20.776',0.060
'0:20.777',0.070
'0:20.778',0.093
'0:20.779',0.064
'0:20.780',0.021
'0:20.781',0.007
'0:20.782',-0.005
'0:20.783',0.013
'0:20.784',0.025
'0:20.785',0.023
'0:20.786',0.030
'0:20.787',0.028
'0:20.788',0.028
'0:20.789',0.035
'0:20.790',0.035
'0:20.791',0.035
'0:20.792',0.035
'0:20.793',0.043
'0:20.794',0.052
'0:20.795',0.052
'0:20.796',0.055
'0:20.797',0.056
'0:20.798',0.043
'0:20.799',0.035
'0:20.800',0.038
'0:20.801',0.038
'0:20.802',0.034
'0:20.803',0.032
'0:20.804',0.027
'0:20.805',0.021
'0:20.806',0.021
'0:20.807',0.018
'0:20.808',0.020
'0:20.809',0.023
'0:20.810',0.022
'0:20.811',0.029
'0:20.812',0.031
'0:20.813',0.030
'0:20.814',0.036
'0:20.815',0.040
'0:20.816',0.044
'0:20.817',0.048
'0:20.818',0.047
'0:20.819',0.048
'0:20.820',0.048
'0:20.821',0.050
'0:20.822',0.052
'0:20.823',0.052
'0:20.824',0.052
'0:20.825',0.054
'0:20.826',0.056
'0:20.827',0.055
'0:20.828',0.059
'0:20.829',0.064
'0:20.830',0.065
'0:20.831',0.070
'0:20.832',0.070
'0:20.833',0.068
'0:20.834',0.071
'0:20.835',0.076
'0:20.836',0.072
'0:20.837',0.069
'0:20.838',0.061
'0:20.839',0.067
'0:20.840',0.096
'0:20.841',0.074
'0:20.842',0.052
'0:20.843',0.051
'0:20.844',0.053
'0:20.845',0.059
'0:20.846',0.069
'0:20.847',0.074
'0:20.848',0.081
'0:20.849',0.123
'0:20.850',0.092
'0:20.851',0.037
'0:20.852',0.045
'0:20.853',0.070
'0:20.854',0.087
'0:20.855',0.100
'0:20.856',0.080
'0:20.857',0.046
'0:20.858',0.051
'0:20.859',0.061
'0:20.860',0.067
'0:20.861',0.065
'0:20.862',0.070
'0:20.863',0.077
'0:20.864',0.075
'0:20.865',0.077
'0:20.866',0.080
'0:20.867',0.075
'0:20.868',0.076
'0:20.869',0.084
'0:20.870',0.085
'0:20.871',0.083
'0:20.872',0.086
'0:20.873',0.093
'0:20.874',0.094
'0:20.875',0.100
'0:20.876',0.106
'0:20.877',0.107
'0:20.878',0.102
'0:20.879',0.105
'0:20.880',0.110
'0:20.881',0.103
'0:20.882',0.098
'0:20.883',0.093
'0:20.884',0.096
'0:20.885',0.090
'0:20.886',0.090
'0:20.887',0.097
'0:20.888',0.101
'0:20.889',0.101
'0:20.890',0.103
'0:20.891',0.088
'0:20.892',0.093
'0:20.893',0.115
'0:20.894',0.111
'0:20.895',0.139
'0:20.896',0.126
'0:20.897',0.093
'0:20.898',0.111
'0:20.899',0.117
'0:20.900',0.108
'0:20.901',0.102
'0:20.902',0.113
'0:20.903',0.124
'0:20.904',0.123
'0:20.905',0.129
'0:20.906',0.143
'0:20.907',0.133
'0:20.908',0.133
'0:20.909',0.143
'0:20.910',0.140
'0:20.911',0.145
'0:20.912',0.153
'0:20.913',0.160
'0:20.914',0.168
'0:20.915',0.169
'0:20.916',0.170
'0:20.917',0.177
'0:20.918',0.182
'0:20.919',0.183
'0:20.920',0.181
'0:20.921',0.186
'0:20.922',0.190
'0:20.923',0.186
'0:20.924',0.188
'0:20.925',0.191
'0:20.926',0.200
'0:20.927',0.211
'0:20.928',0.217
'0:20.929',0.229
'0:20.930',0.231
'0:20.931',0.204
'0:20.932',0.201
'0:20.933',0.218
'0:20.934',0.225
'0:20.935',0.231
'0:20.936',0.235
'0:20.937',0.241
'0:20.938',0.240
'0:20.939',0.238
'0:20.940',0.220
'0:20.941',0.230
'0:20.942',0.251
'0:20.943',0.223
'0:20.944',0.211
'0:20.945',0.220
'0:20.946',0.225
'0:20.947',0.222
'0:20.948',0.225
'0:20.949',0.227
'0:20.950',0.229
'0:20.951',0.234
'0:20.952',0.236
'0:20.953',0.246
'0:20.954',0.243
'0:20.955',0.251
'0:20.956',0.256
'0:20.957',0.251
'0:20.958',0.238
'0:20.959',0.243
'0:20.960',0.245
'0:20.961',0.223
'0:20.962',0.223
'0:20.963',0.240
'0:20.964',0.252
'0:20.965',0.226
'0:20.966',0.211
'0:20.967',0.211
'0:20.968',0.215
'0:20.969',0.225
'0:20.970',0.229
'0:20.971',0.227
'0:20.972',0.215
'0:20.973',0.208
'0:20.974',0.209
'0:20.975',0.204
'0:20.976',0.204
'0:20.977',0.202
'0:20.978',0.198
'0:20.979',0.194
'0:20.980',0.181
'0:20.981',0.182
'0:20.982',0.183
'0:20.983',0.175
'0:20.984',0.170
'0:20.985',0.174
'0:20.986',0.165
'0:20.987',0.149
'0:20.988',0.151
'0:20.989',0.158
'0:20.990',0.148
'0:20.991',0.126
'0:20.992',0.105
'0:20.993',0.103
'0:20.994',0.118
'0:20.995',0.125
'0:20.996',0.141
'0:20.997',0.121
'0:20.998',0.080
'0:20.999',0.085
'0:21.000',0.092
'0:21.001',0.086
'0:21.002',0.086
'0:21.003',0.086
'0:21.004',0.090
'0:21.005',0.095
'0:21.006',0.078
'0:21.007',0.065
'0:21.008',0.084
'0:21.009',0.081
'0:21.010',0.075
'0:21.011',0.077
'0:21.012',0.074
'0:21.013',0.076
'0:21.014',0.079
'0:21.015',0.079
'0:21.016',0.080
'0:21.017',0.083
'0:21.018',0.077
'0:21.019',0.074
'0:21.020',0.072
'0:21.021',0.069
'0:21.022',0.071
'0:21.023',0.068
'0:21.024',0.066
'0:21.025',0.068
'0:21.026',0.065
'0:21.027',0.061
'0:21.028',0.064
'0:21.029',0.067
'0:21.030',0.068
'0:21.031',0.070
'0:21.032',0.073
'0:21.033',0.070
'0:21.034',0.068
'0:21.035',0.070
'0:21.036',0.071
'0:21.037',0.073
'0:21.038',0.071
'0:21.039',0.069
'0:21.040',0.062
'0:21.041',0.079
'0:21.042',0.083
'0:21.043',0.053
'0:21.044',0.042
'0:21.045',0.046
'0:21.046',0.050
'0:21.047',0.052
'0:21.048',0.055
'0:21.049',0.057
'0:21.050',0.060
'0:21.051',0.058
'0:21.052',0.055
'0:21.053',0.064
'0:21.054',0.071
'0:21.055',0.065
'0:21.056',0.054
'0:21.057',0.050
'0:21.058',0.041
'0:21.059',0.026
'0:21.060',0.017
'0:21.061',-0.014
'0:21.062',-0.044
'0:21.063',-0.068
'0:21.064',-0.091
'0:21.065',-0.094
'0:21.066',-0.115
'0:21.067',-0.123
'0:21.068',-0.130
'0:21.069',-0.138
'0:21.070',-0.163
'0:21.071',-0.199
'0:21.072',-0.192
'0:21.073',-0.182
'0:21.074',-0.188
'0:21.075',-0.205
'0:21.076',-0.211
'0:21.077',-0.205
'0:21.078',-0.212
'0:21.079',-0.219
'0:21.080',-0.226
'0:21.081',-0.234
'0:21.082',-0.222
'0:21.083',-0.217
'0:21.084',-0.220
'0:21.085',-0.210
'0:21.086',-0.198
'0:21.087',-0.190
'0:21.088',-0.167
'0:21.089',-0.155
'0:21.090',-0.155
'0:21.091',-0.142
'0:21.092',-0.124
'0:21.093',-0.097
'0:21.094',-0.070
'0:21.095',-0.040
'0:21.096',-0.017
'0:21.097',-0.003
'0:21.098',-0.002
'0:21.099',-0.007
'0:21.100',-0.004
'0:21.101',-0.016
'0:21.102',-0.028
'0:21.103',-0.051
'0:21.104',-0.102
'0:21.105',-0.152
'0:21.106',-0.204
'0:21.107',-0.232
'0:21.108',-0.231
'0:21.109',-0.223
'0:21.110',-0.230
'0:21.111',-0.297
'0:21.112',-0.356
'0:21.113',-0.388
'0:21.114',-0.416
'0:21.115',-0.421
'0:21.116',-0.421
'0:21.117',-0.421
'0:21.118',-0.435
'0:21.119',-0.438
'0:21.120',-0.426
'0:21.121',-0.405
'0:21.122',-0.378
'0:21.123',-0.361
'0:21.124',-0.354
'0:21.125',-0.355
'0:21.126',-0.345
'0:21.127',-0.331
'0:21.128',-0.302
'0:21.129',-0.267
'0:21.130',-0.240
'0:21.131',-0.234
'0:21.132',-0.232
'0:21.133',-0.211
'0:21.134',-0.203
'0:21.135',-0.214
'0:21.136',-0.228
'0:21.137',-0.226
'0:21.138',-0.231
'0:21.139',-0.226
'0:21.140',-0.214
'0:21.141',-0.219
